time,open,high,low,close,volume
1779522933,0.0,0.0,0.0,0,0.5
1779579124,0.0,0.0,0.0,0,0.5
1779579534,0.0,0.0,0.0,0,0.5
1779586441,0.0,0.0,0.0,0,0.5
1779601590,0.0,0.0,0.0,0,0.5
1779610308,0.0,0.0,0.0,0,0.5
1779617242,0.0,0.0,0.0,0,0.5
1779622856,0.0,0.0,0.0,0,0.5
1779626726,0.0,0.0,0.0,0,0.5
1779631936,0.0,0.0,0.0,0,0.5
1779636058,0.0,0.0,0.0,0,0.5
1779640317,0.0,0.0,0.0,0,0.5
1779644335,0.0,0.0,0.0,0,0.5
1779648354,0.0,0.0,0.0,0,0.5
1779652299,0.0,0.0,0.0,0,0.5
1779655271,0.0,0.0,0.0,0,0.5
1779658656,0.0,0.0,0.0,0,0.5
1779662340,0.0,0.0,0.0,0,0.5
1779666102,0.0,0.0,0.0,0,0.5
1779673061,0.0,0.0,0.0,0,0.5
1779689380,0.0,0.0,0.0,0,0.5
1779705989,0.0,0.0,0.0,0,0.5
1779717280,0.0,0.0,0.0,0,0.5
1779725646,0.0,0.0,0.0,0,0.5
1779731768,0.0,0.0,0.0,0,0.5
1779736274,0.0,0.0,0.0,0,0.5
1779741742,0.0,0.0,0.0,0,0.5
1779745817,0.0,0.0,0.0,0,0.5
1779749316,0.0,0.0,0.0,0,0.5
1779753270,0.0,0.0,0.0,0,0.5
1779760193,0.0,0.0,0.0,0,0.5
1779774949,0.0,0.0,0.0,0,0.5
1779786082,0.0,0.0,0.0,0,0.5
1779812121,0.0,0.0,0.0,0,0.5
1779820681,0.0,0.0,0.0,0,0.5
1779827680,0.0,0.0,0.0,0,0.5
1779833467,0.0,0.0,0.0,0,0.5
1779837755,0.0,0.0,0.0,0,0.5
1779845537,0.0,0.0,0.0,0,0.5
1779861714,0.0,0.0,0.0,0,0.5
1779877121,0.0,0.0,0.0,0,0.5
1779890170,0.0,0.0,0.0,0,0.5
1779901039,0.0,0.0,0.0,0,0.5
1779909446,0.0,0.0,0.0,0,0.5
1779916679,0.0,0.0,0.0,0,0.5
1779922516,0.0,0.0,0.0,0,0.5
1779926033,0.0,0.0,0.0,0,0.5
1779931782,0.0,0.0,0.0,0,0.5
1779947203,0.0,0.0,0.0,0,0.5
1779961140,0.0,0.0,0.0,0,0.5
1779972875,0.0,0.0,0.0,0,0.5
1779986802,0.0,0.0,0.0,0,0.5
1779996686,0.0,0.0,0.0,0,0.5
1780004110,0.0,0.0,0.0,0,0.5
1780009300,0.0,0.0,0.0,0,0.5
1780013975,0.0,0.0,0.0,0,0.5
1780030260,0.0,0.0,0.0,0,0.5
1780043783,0.0,0.0,0.0,0,0.5
1780055688,0.0,0.0,0.0,0,0.5
1780065110,0.0,0.0,0.0,0,0.5
1780077382,0.0,0.0,0.0,0,0.5
1780085004,0.0,0.0,0.0,0,0.5
1780092248,0.0,0.0,0.0,0,0.5
1780098088,0.0,0.0,0.0,0,0.5
1780104648,0.0,0.0,0.0,0,0.5
1780117867,0.0,0.0,0.0,0,0.5
1780127451,0.0,0.0,0.0,0,0.5
1780134485,0.0,0.0,0.0,0,0.5
1780139377,0.0,0.0,0.0,0,0.5
1780143302,0.0,0.0,0.0,0,0.5
1780149903,0.0,0.0,0.0,0,0.5
1780154586,0.0,0.0,0.0,0,0.5
