time,open,high,low,close,volume
1779522933,0.0,0.0,0.0,0,0.5
1779579124,0.0,0.0,0.0,0,0.5
1779579534,0.0,0.0,0.0,0,0.5
1779586441,0.0,0.0,0.0,0,0.5
1779601570,0.0,0.0,0.0,0,0.5
1779610288,0.0,0.0,0.0,0,0.5
1779617222,0.0,0.0,0.0,0,0.5
1779622836,0.0,0.0,0.0,0,0.5
1779626706,0.0,0.0,0.0,0,0.5
1779631916,0.0,0.0,0.0,0,0.5
1779636038,0.0,0.0,0.0,0,0.5
1779640297,0.0,0.0,0.0,0,0.5
1779644315,0.0,0.0,0.0,0,0.5
1779648334,0.0,0.0,0.0,0,0.5
1779652279,0.0,0.0,0.0,0,0.5
1779655251,0.0,0.0,0.0,0,0.5
1779658636,0.0,0.0,0.0,0,0.5
1779662320,0.0,0.0,0.0,0,0.5
1779666082,0.0,0.0,0.0,0,0.5
1779673041,0.0,0.0,0.0,0,0.5
1779689360,0.0,0.0,0.0,0,0.5
1779705969,0.0,0.0,0.0,0,0.5
1779717260,0.0,0.0,0.0,0,0.5
1779725626,0.0,0.0,0.0,0,0.5
1779731747,0.0,0.0,0.0,0,0.5
1779736254,0.0,0.0,0.0,0,0.5
1779741722,0.0,0.0,0.0,0,0.5
1779745797,0.0,0.0,0.0,0,0.5
1779749296,0.0,0.0,0.0,0,0.5
1779753250,0.0,0.0,0.0,0,0.5
1779760173,0.0,0.0,0.0,0,0.5
1779774929,0.0,0.0,0.0,0,0.5
1779786062,0.0,0.0,0.0,0,0.5
1779812101,0.0,0.0,0.0,0,0.5
1779820661,0.0,0.0,0.0,0,0.5
1779827660,0.0,0.0,0.0,0,0.5
1779833447,0.0,0.0,0.0,0,0.5
1779837735,0.0,0.0,0.0,0,0.5
1779845517,0.0,0.0,0.0,0,0.5
1779861694,0.0,0.0,0.0,0,0.5
1779877101,0.0,0.0,0.0,0,0.5
1779890150,0.0,0.0,0.0,0,0.5
1779901019,0.0,0.0,0.0,0,0.5
1779909426,0.0,0.0,0.0,0,0.5
1779916659,0.0,0.0,0.0,0,0.5
1779922496,0.0,0.0,0.0,0,0.5
1779926013,0.0,0.0,0.0,0,0.5
1779931762,0.0,0.0,0.0,0,0.5
1779947183,0.0,0.0,0.0,0,0.5
1779961120,0.0,0.0,0.0,0,0.5
1779972855,0.0,0.0,0.0,0,0.5
1779986782,0.0,0.0,0.0,0,0.5
1779996666,0.0,0.0,0.0,0,0.5
1780004090,0.0,0.0,0.0,0,0.5
1780009280,0.0,0.0,0.0,0,0.5
1780013955,0.0,0.0,0.0,0,0.5
1780030240,0.0,0.0,0.0,0,0.5
1780043763,0.0,0.0,0.0,0,0.5
1780055668,0.0,0.0,0.0,0,0.5
1780065090,0.0,0.0,0.0,0,0.5
1780077362,0.0,0.0,0.0,0,0.5
1780084984,0.0,0.0,0.0,0,0.5
1780092228,0.0,0.0,0.0,0,0.5
1780098068,0.0,0.0,0.0,0,0.5
1780104628,0.0,0.0,0.0,0,0.5
1780117846,0.0,0.0,0.0,0,0.5
1780127431,0.0,0.0,0.0,0,0.5
1780134465,0.0,0.0,0.0,0,0.5
1780139357,0.0,0.0,0.0,0,0.5
1780143282,0.0,0.0,0.0,0,0.5
1780149883,0.0,0.0,0.0,0,0.5
1780154566,0.0,0.0,0.0,0,0.5
1780158758,0.0,0.0,0.0,0,0.5
1780162990,0.0,0.0,0.0,0,0.5
1780166805,0.0,0.0,0.0,0,0.5
1780171244,0.0,0.0,0.0,0,0.5
1780174641,0.0,0.0,0.0,0,0.5
1780177961,0.0,0.0,0.0,0,0.5
1780181050,0.0,0.0,0.0,0,0.5
1780184558,0.0,0.0,0.0,0,0.5
1780192302,0.0,0.0,0.0,0,0.5
1780207574,0.0,0.0,0.0,0,0.5
1780219354,0.0,0.0,0.0,0,0.5
1780225981,0.0,0.0,0.0,0,0.5
1780230028,0.0,0.0,0.0,0,0.5
1780236971,0.0,0.0,0.0,0,0.5
1780242280,0.0,0.0,0.0,0,0.5
1780245984,0.0,0.0,0.0,0,0.5
1780249867,0.0,0.0,0.0,0,0.5
1780253879,0.0,0.0,0.0,0,0.5
1780257722,0.0,0.0,0.0,0,0.5
1780262086,0.0,0.0,0.0,0,0.5
1780265647,0.0,0.0,0.0,0,0.5
1780269468,0.0,0.0,0.0,0,0.5
1780277843,0.0,0.0,0.0,0,0.5
1780295568,0.0,0.0,0.0,0,0.5
1780316501,0.0,0.0,0.0,0,0.5
1780338064,0.0,0.0,0.0,0,0.5
1780350417,0.0,0.0,0.0,0,0.5
1780356018,0.0,0.0,0.0,0,0.5
1780364560,0.0,0.0,0.0,0,0.5
1780381248,0.0,0.0,0.0,0,0.5
1780398028,0.0,0.0,0.0,0,0.5
1780411999,0.0,0.0,0.0,0,0.5
1780424925,0.0,0.0,0.0,0,0.5
1780435799,0.0,0.0,0.0,0,0.5
1780442140,0.0,0.0,0.0,0,0.5
1780451258,0.0,0.0,0.0,0,0.5
1780468895,0.0,0.0,0.0,0,0.5
1780486290,0.0,0.0,0.0,0,0.5
1780502723,0.0,0.0,0.0,0,0.5
1780516648,0.0,0.0,0.0,0,0.5
1780525471,0.0,0.0,0.0,0,0.5
1780531792,0.0,0.0,0.0,0,0.5
1780549373,0.0,0.0,0.0,0,0.5
1780563565,0.0,0.0,0.0,0,0.5
1780573806,0.0,0.0,0.0,0,0.5
1780583094,0.0,0.0,0.0,0,0.5
1780594165,0.0,0.0,0.0,0,0.5
1780601776,0.0,0.0,0.0,0,0.5
1780607841,0.0,0.0,0.0,0,0.5
1780613445,0.0,0.0,0.0,0,0.5
1780617488,0.0,0.0,0.0,0,0.5
1780627341,0.0,0.0,0.0,0,0.5
1780642331,0.0,0.0,0.0,0,0.5
1780655952,0.0,0.0,0.0,0,0.5
1780666866,0.0,0.0,0.0,0,0.5
1780676220,0.0,0.0,0.0,0,0.5
1780683530,0.0,0.0,0.0,0,0.5
1780690820,0.0,0.0,0.0,0,0.5
1780696315,0.0,0.0,0.0,0,0.5
1780700033,0.0,0.0,0.0,0,0.5
1780703791,0.0,0.0,0.0,0,0.5
1780711007,0.0,0.0,0.0,0,0.5
1780724771,0.0,0.0,0.0,0,0.5
1780733948,0.0,0.0,0.0,0,0.5
1780741674,0.0,0.0,0.0,0,0.5
1780746690,0.0,0.0,0.0,0,0.5
1780750830,0.0,0.0,0.0,0,0.5
1780756908,0.0,0.0,0.0,0,0.5
1780761349,0.0,0.0,0.0,0,0.5
1780764922,0.0,0.0,0.0,0,0.5
1780768724,0.0,0.0,0.0,0,0.5
1780773129,0.0,0.0,0.0,0,0.5
1780777275,0.0,0.0,0.0,0,0.5
1780781634,0.0,0.0,0.0,0,0.5
1780785738,0.0,0.0,0.0,0,0.5
1780789348,0.0,0.0,0.0,0,0.5
1780797263,0.0,0.0,0.0,0,0.5
1780812645,0.0,0.0,0.0,0,0.5
1780824803,0.0,0.0,0.0,0,0.5
1780831477,0.0,0.0,0.0,0,0.5
1780836918,0.0,0.0,0.0,0,0.5
1780843496,0.0,0.0,0.0,0,0.5
1780847917,0.0,0.0,0.0,0,0.5
1780852167,0.0,0.0,0.0,0,0.5
1780856283,0.0,0.0,0.0,0,0.5
1780861949,0.0,0.0,0.0,0,0.5
1780865837,0.0,0.0,0.0,0,0.5
1780869515,0.0,0.0,0.0,0,0.5
1780873160,0.0,0.0,0.0,0,0.5
1780877031,0.0,0.0,0.0,0,0.5
1780894782,0.0,0.0,0.0,0,0.5
1780910510,0.0,0.0,0.0,0,0.5
1780926553,0.0,0.0,0.0,0,0.5
1780938043,0.0,0.0,0.0,0,0.5
1780946533,0.0,0.0,0.0,0,0.5
1780953601,0.0,0.0,0.0,0,0.5
1780959218,0.0,0.0,0.0,0,0.5
1780962977,0.0,0.0,0.0,0,0.5
1780969843,0.0,0.0,0.0,0,0.5
1780984591,0.0,0.0,0.0,0,0.5
1780995398,0.0,0.0,0.0,0,0.5
1781005964,0.0,0.0,0.0,0,0.5
1781014358,0.0,0.0,0.0,0,0.5
1781023578,0.0,0.0,0.0,0,0.5
1781031942,0.0,0.0,0.0,0,0.5
1781039245,0.0,0.0,0.0,0,0.5
1781045201,0.0,0.0,0.0,0,0.5
1781049797,0.0,0.0,0.0,0,0.5
1781066649,0.0,0.0,0.0,0,0.5
